ID,Location_ID,Sensing_Date,HourDay,Direction_1,Direction_2,Total_of_Directions,Sensor_Name,Location
241020240601,24,2024-06-01,10,628,315,943,Col620_T,"-37.81887963, 144.95449198"
121420250114,12,2025-01-14,14,150,140,290,NewQ_T,"-37.81457988, 144.94292398"
35120240525,35,2024-05-25,1,107,198,305,SouthB_T,"-37.82018685, 144.96508508"
111420250418,11,2025-04-18,14,207,46,253,WatCit_T,"-37.81564989, 144.93970694"
111920240530,11,2024-05-30,19,0,2,2,WatCit_T,"-37.81564989, 144.93970694"
21020250713,2,2025-07-13,10,273,311,584,Bou283_T,"-37.81380668, 144.96516718"
302320240512,30,2024-05-12,23,119,133,252,Lon189_T,"-37.8112185, 144.96656806"
531220250925,53,2025-09-25,12,1285,922,2207,Col254_T,"-37.81564191, 144.965499"
531920241117,53,2024-11-17,19,205,200,405,Col254_T,"-37.81564191, 144.965499"
232120240409,23,2024-04-09,21,63,177,240,Col623_T,"-37.81909256, 144.95452748"
48920240412,48,2024-04-12,9,183,114,297,QVMQ_T,"-37.80631581, 144.95866697"
25520250222,25,2025-02-22,5,15,20,35,MCEC_T,"-37.82401776, 144.95604426"
201520240401,20,2024-04-01,15,180,225,405,LtB170_T,"-37.81172914, 144.9682466"
201220240407,20,2024-04-07,12,364,334,698,LtB170_T,"-37.81172914, 144.9682466"
1381420241226,138,2024-12-26,14,11,0,11,EntPark1671_T,"-37.81996544, 144.95981454"
161820241229,161,2024-12-29,8,228,110,338,BirArt1109_T,"-37.81851276, 144.97131336"
1231020250108,123,2025-01-08,10,51,43,94,BirBridge_T,"-37.81753741, 144.97329734"
1411820240212,141,2024-02-12,18,93,122,215,474Fl_T,"-37.81997273, 144.95834911"
1171320240427,117,2024-04-27,13,210,255,465,Fli114F_T,"-37.81629332, 144.97090877"
491520240310,49,2024-03-10,15,254,376,630,Eli501_T,"-37.80730068, 144.95956055"
191920250524,19,2025-05-24,19,996,664,1660,LtB210_T,"-37.81237202, 144.96550671"
191220240813,19,2024-08-13,12,488,426,914,LtB210_T,"-37.81237202, 144.96550671"
1391520240922,139,2024-09-22,15,50,67,117,Signal1647_T,"-37.81959923, 144.9632832"
1391920250414,139,2025-04-14,19,36,26,62,Signal1647_T,"-37.81959923, 144.9632832"
691720250923,69,2025-09-23,17,141,280,421,FLDegC_T,"-37.81687226, 144.96559144"
691220251007,69,2025-10-07,12,106,143,249,FLDegC_T,"-37.81687226, 144.96559144"
61820250628,6,2025-06-28,18,971,1019,1990,FliS_T,"-37.81911705, 144.96558255"
31720250222,3,2025-02-22,17,990,1347,2337,Swa295_T,"-37.81101524, 144.96429485"
391520241111,39,2024-11-11,15,84,76,160,AlfPl_T,"-37.81379749, 144.96995745"
751420240809,75,2024-08-09,14,53,69,122,SprFli_T,"-37.81515276, 144.97467661"
8820250112,8,2025-01-12,8,59,130,189,WebBN_T,"-37.82293543, 144.9471751"
8820251002,8,2025-10-02,8,323,126,449,WebBN_T,"-37.82293543, 144.9471751"
421120250720,42,2025-07-20,11,30,44,74,UM1_T,"-37.80008566, 144.96386412"
421420250817,42,2025-08-17,14,565,637,1202,UM1_T,"-37.80008566, 144.96386412"
141520241217,14,2024-12-17,15,575,148,723,SanBri_T,"-37.82011242, 144.96291897"
542120250817,54,2025-08-17,21,112,111,223,Swa607_T,"-37.804024, 144.96308399"
471120231019,47,2023-10-19,11,616,662,1278,Eli250_T,"-37.81258467, 144.9625775"
401520251007,40,2025-10-07,15,178,140,318,Spr201_T,"-37.80999341, 144.97227587"
45820231105,45,2023-11-05,8,75,78,153,Swa148_T,"-37.81414075, 144.96609379"
371820250510,37,2025-05-10,18,194,206,400,Lyg260_T,"-37.80107122, 144.96704554"
371520250725,37,2025-07-25,15,65,98,163,Lyg260_T,"-37.80107122, 144.96704554"
501620250308,50,2025-03-08,16,258,239,497,Lyg309_T,"-37.79808192, 144.96721013"
43320250606,43,2025-06-06,3,2,1,3,UM2_T,"-37.79844526, 144.96411782"
43420250626,43,2025-06-26,4,0,2,2,UM2_T,"-37.79844526, 144.96411782"
1311820240419,131,2024-04-19,18,103,87,190,King2_T,"-37.82009057, 144.95758725"
1312020240922,131,2024-09-22,20,84,74,158,King2_T,"-37.82009057, 144.95758725"
1181220250427,118,2025-04-27,12,30,75,105,Fli114C_T,"-37.81632783, 144.97090512"
1181220250531,118,2025-05-31,12,12,18,30,Fli114C_T,"-37.81632783, 144.97090512"
1072220241018,107,2024-10-18,22,28,48,76,280Will_T,"-37.81246271, 144.95690188"
107220241213,107,2024-12-13,2,11,2,13,280Will_T,"-37.81246271, 144.95690188"
108620250928,108,2025-09-28,6,18,23,41,261Will_T,"-37.81295822, 144.95678789"
871220250321,87,2025-03-21,12,137,164,301,Errol23_T,"-37.80454949, 144.94921863"
872020240619,87,2024-06-19,20,52,34,86,Errol23_T,"-37.80454949, 144.94921863"
611720250318,61,2025-03-18,17,1007,1571,2578,RMIT14_T,"-37.80767455, 144.96309114"
87520231110,87,2023-11-10,5,6,4,10,Errol23_T,"-37.80454949, 144.94921863"
871220231219,87,2023-12-19,12,170,144,314,Errol23_T,"-37.80454949, 144.94921863"
611420250605,61,2025-06-05,14,392,578,970,RMIT14_T,"-37.80767455, 144.96309114"
611720240229,61,2024-02-29,17,539,788,1327,RMIT14_T,"-37.80767455, 144.96309114"
1821420250924,182,2025-09-24,14,207,216,423,King163_T,"-37.81627451, 144.95550503"
1661220250313,166,2025-03-13,12,59,55,114,Spen484_T,"-37.80896733, 144.94931703"
1671520241203,167,2024-12-03,15,33,44,77,Lat526_T,"-37.81304149, 144.95155955"
167320241227,167,2024-12-27,3,3,0,3,Lat526_T,"-37.81304149, 144.95155955"
140720240915,140,2024-09-15,7,32,7,39,Boyd2837_T,"-37.82590962, 144.96185972"
681120250206,68,2025-02-06,11,182,158,340,FLDegN_T,"-37.8168479, 144.96559789"
851820240507,85,2024-05-07,18,59,107,166,488Mac_T,"-37.79432415, 144.92973378"
182020250406,18,2025-04-06,20,17,12,29,Col12_T,"-37.81344862, 144.97305353"
182120250421,18,2025-04-21,21,8,9,17,Col12_T,"-37.81344862, 144.97305353"
18020250829,18,2025-08-29,0,2,0,2,Col12_T,"-37.81344862, 144.97305353"
63820250728,63,2025-07-28,8,133,148,281,Bou231_T,"-37.81333081, 144.96675571"
112120250107,11,2025-01-07,21,148,126,274,WatCit_T,"-37.81564989, 144.93970694"
681720250511,68,2025-05-11,17,185,179,364,FLDegN_T,"-37.8168479, 144.96559789"
48920240826,48,2024-08-26,9,118,82,200,QVMQ_T,"-37.80631581, 144.95866697"
252320250312,25,2025-03-12,23,66,74,140,MCEC_T,"-37.82401776, 144.95604426"
511920250726,51,2025-07-26,19,110,72,182,Fra118_T,"-37.80841815, 144.95906316"
141020240116,141,2024-01-16,0,18,115,133,474Fl_T,"-37.81997273, 144.95834911"
1362320231117,136,2023-11-17,23,14,10,24,BirFed1120_T,"-37.8184141, 144.97357915"
491320250817,49,2025-08-17,13,473,703,1176,Eli501_T,"-37.80730068, 144.95956055"
691920240605,69,2024-06-05,19,30,29,59,FLDegC_T,"-37.81687226, 144.96559144"
842020240724,84,2024-07-24,20,479,801,1280,ElFi_T,"-37.81798049, 144.96503383"
391420240625,39,2024-06-25,14,118,131,249,AlfPl_T,"-37.81379749, 144.96995745"
421420250403,42,2025-04-03,14,529,654,1183,UM1_T,"-37.80008566, 144.96386412"
592020231208,59,2023-12-08,20,496,380,876,RMIT_T,"-37.80825648, 144.96304859"
652220240319,65,2024-03-19,22,85,189,274,SwaCs_T,"-37.81569416, 144.9668064"
31220250303,31,2025-03-03,2,2,3,5,Lyg161_T,"-37.80169681, 144.96658911"
312320240520,31,2024-05-20,23,7,16,23,Lyg161_T,"-37.80169681, 144.96658911"
311420241219,31,2024-12-19,14,118,152,270,Lyg161_T,"-37.80169681, 144.96658911"
361320240417,36,2024-04-17,13,314,338,652,Que85_T,"-37.81652527, 144.96121062"
372320240515,37,2024-05-15,23,19,43,62,Lyg260_T,"-37.80107122, 144.96704554"
472120250918,47,2025-09-18,21,489,307,796,Eli250_T,"-37.81258467, 144.9625775"
471020250930,47,2025-09-30,10,413,487,900,Eli250_T,"-37.81258467, 144.9625775"
47020250306,47,2025-03-06,0,80,82,162,Eli250_T,"-37.81258467, 144.9625775"
45720250212,45,2025-02-12,7,106,173,279,Swa148_T,"-37.81414075, 144.96609379"
452120250702,45,2025-07-02,21,192,354,546,Swa148_T,"-37.81414075, 144.96609379"
50020240216,50,2024-02-16,0,14,4,18,Lyg309_T,"-37.79808192, 144.96721013"
441220250707,44,2025-07-07,12,86,73,159,UM3_T,"-37.79698741, 144.96441306"
432120240518,43,2024-05-18,21,41,55,96,UM2_T,"-37.79844526, 144.96411782"
167120250219,167,2025-02-19,1,0,1,1,Lat526_T,"-37.81304149, 144.95155955"
1401220250507,140,2025-05-07,12,10,6,16,Boyd2837_T,"-37.82590962, 144.96185972"
182920251005,182,2025-10-05,9,83,93,176,King163_T,"-37.81627451, 144.95550503"
108120250501,108,2025-05-01,1,3,8,11,261Will_T,"-37.81295822, 144.95678789"
1342320240730,134,2024-07-30,23,58,67,125,Spen201_T,"-37.81694221, 144.95303935"
1311920240622,131,2024-06-22,19,99,73,172,King2_T,"-37.82009057, 144.95758725"
1331320250222,133,2025-02-22,13,516,437,953,Spen229_T,"-37.81531435, 144.95227769"
1181020240117,118,2024-01-17,10,6,17,23,Fli114C_T,"-37.81632783, 144.97090512"
1181720240801,118,2024-08-01,17,23,44,67,Fli114C_T,"-37.81632783, 144.97090512"
671920240722,67,2024-07-22,19,149,308,457,FLDegS_T,"-37.81688755, 144.96562569"
671220241223,67,2024-12-23,12,521,696,1217,FLDegS_T,"-37.81688755, 144.96562569"
171120250930,17,2025-09-30,11,361,249,610,Col15_T,"-37.81362543, 144.97323591"
18420231216,18,2023-12-16,4,1,1,2,Col12_T,"-37.81344862, 144.97305353"
181120250525,18,2025-05-25,11,69,57,126,Col12_T,"-37.81344862, 144.97305353"
861820241020,86,2024-10-20,18,51,93,144,574Qub_T,"-37.80309992, 144.94908064"
722020250908,72,2025-09-08,20,22,66,88,ACMI_T,"-37.81726338, 144.96872809"
101820251014,10,2025-10-14,18,106,65,171,BouHbr_T,"-37.81876474, 144.94710545"
101320250131,10,2025-01-31,13,100,78,178,BouHbr_T,"-37.81876474, 144.94710545"
2120231101,2,2023-11-01,1,36,20,56,Bou283_T,"-37.81380668, 144.96516718"
581620241103,58,2024-11-03,16,667,469,1136,Bou688_T,"-37.81686075, 144.95358075"
581820240301,58,2024-03-01,18,686,490,1176,Bou688_T,"-37.81686075, 144.95358075"
27720231029,27,2023-10-29,7,18,15,33,Vic_T,"-37.80606888, 144.95644692"
58820250714,58,2025-07-14,8,1493,174,1667,Bou688_T,"-37.81686075, 144.95358075"
582220250809,58,2025-08-09,22,907,313,1220,Bou688_T,"-37.81686075, 144.95358075"
30720250413,30,2025-04-13,7,31,78,109,Lon189_T,"-37.8112185, 144.96656806"
791020231216,79,2023-12-16,10,466,335,801,FliSS_T,"-37.81794046, 144.96616678"
512120240909,51,2024-09-09,21,33,33,66,Fra118_T,"-37.80841815, 144.95906316"
232320241113,23,2024-11-13,23,12,44,56,Col623_T,"-37.81909256, 144.95452748"
481820240721,48,2024-07-21,18,194,79,273,QVMQ_T,"-37.80631581, 144.95866697"
252120240615,25,2024-06-15,21,316,297,613,MCEC_T,"-37.82401776, 144.95604426"
201120240911,20,2024-09-11,11,190,97,287,LtB170_T,"-37.81172914, 144.9682466"
201220250309,20,2025-03-09,12,273,198,471,LtB170_T,"-37.81172914, 144.9682466"
52720251012,52,2025-10-12,7,25,17,42,Eli263_T,"-37.81252157, 144.9619401"
521520250523,52,2025-05-23,15,384,227,611,Eli263_T,"-37.81252157, 144.9619401"
461520250123,46,2025-01-23,15,51,55,106,Pel147_T,"-37.80240719, 144.9615673"
521720240130,52,2024-01-30,17,382,352,734,Eli263_T,"-37.81252157, 144.9619401"
1411420250708,141,2025-07-08,14,173,126,299,474Fl_T,"-37.81997273, 144.95834911"
1391320250317,139,2025-03-17,13,81,78,159,Signal1647_T,"-37.81959923, 144.9632832"
137720240210,137,2024-02-10,7,3,5,8,BouHbr2353_T,"-37.81894815, 144.94612292"
1172020250212,117,2025-02-12,20,109,205,314,Fli114F_T,"-37.81629332, 144.97090877"
49620240611,49,2024-06-11,6,36,37,73,Eli501_T,"-37.80730068, 144.95956055"
109020240313,109,2024-03-13,0,22,12,34,LatWill_T,"-37.81193681, 144.95621105"
1801620250902,180,2025-09-02,16,49,72,121,Mac330_T,"-37.79497059, 144.93530329"
661720250123,66,2025-01-23,17,1271,1364,2635,QVN_T,"-37.81057846, 144.96444294"
691420240101,69,2024-01-01,14,237,121,358,FLDegC_T,"-37.81687226, 144.96559144"
4920240629,4,2024-06-29,9,395,200,595,Swa123_T,"-37.81487988, 144.9660878"
411920250409,41,2025-04-09,19,958,1800,2758,Swa31,"-37.81668634, 144.96689733"
771420240507,77,2024-05-07,14,139,75,214,HarEsP_T,"-37.81441438, 144.94433026"
142020241203,14,2024-12-03,20,285,119,404,SanBri_T,"-37.82011242, 144.96291897"
141520250501,14,2025-05-01,15,535,126,661,SanBri_T,"-37.82011242, 144.96291897"
40920240504,40,2024-05-04,9,78,65,143,Spr201_T,"-37.80999341, 144.97227587"
54920250513,54,2025-05-13,9,222,47,269,Swa607_T,"-37.804024, 144.96308399"
47020241101,47,2024-11-01,0,129,162,291,Eli250_T,"-37.81258467, 144.9625775"
45020250715,45,2025-07-15,0,16,52,68,Swa148_T,"-37.81414075, 144.96609379"
52020250727,5,2025-07-27,20,94,154,248,PriNW_T,"-37.81874249, 144.96787656"
1082320240920,108,2024-09-20,23,56,63,119,261Will_T,"-37.81295822, 144.95678789"
61820240930,61,2024-09-30,8,378,289,667,RMIT14_T,"-37.80767455, 144.96309114"
1792020250717,179,2025-07-17,20,53,63,116,Pow61_T,"-37.82392385, 144.96299677"
1651520250410,165,2025-04-10,15,43,42,85,Spen475_T,"-37.80953359, 144.94939004"
181020250628,181,2025-06-28,0,194,168,362,Eli368_T,"-37.81009465, 144.96143149"
1671420250419,167,2025-04-19,14,17,31,48,Lat526_T,"-37.81304149, 144.95155955"
181420250411,181,2025-04-11,4,33,35,68,Eli368_T,"-37.81009465, 144.96143149"
1321820240808,132,2024-08-08,18,127,138,265,King335_T,"-37.81267639, 144.95386444"
1321020250515,132,2025-05-15,10,167,75,242,King335_T,"-37.81267639, 144.95386444"
1182120241022,118,2024-10-22,21,4,7,11,Fli114C_T,"-37.81632783, 144.97090512"
1072220240411,107,2024-04-11,22,54,64,118,280Will_T,"-37.81246271, 144.95690188"
1071520240705,107,2024-07-05,15,111,120,231,280Will_T,"-37.81246271, 144.95690188"
851020240414,85,2024-04-14,10,102,96,198,488Mac_T,"-37.79432415, 144.92973378"
171720250415,17,2025-04-15,17,280,782,1062,Col15_T,"-37.81362543, 144.97323591"
241620231227,24,2023-12-27,16,359,874,1233,Col620_T,"-37.81887963, 144.95449198"
242320241110,24,2024-11-10,23,114,207,321,Col620_T,"-37.81887963, 144.95449198"
721220250523,72,2025-05-23,12,184,192,376,ACMI_T,"-37.81726338, 144.96872809"
721120241015,72,2024-10-15,11,177,195,372,ACMI_T,"-37.81726338, 144.96872809"
271920231212,27,2023-12-12,19,77,54,131,Vic_T,"-37.80606888, 144.95644692"
581520250907,58,2025-09-07,15,397,321,718,Bou688_T,"-37.81686075, 144.95358075"
21420250513,2,2025-05-13,14,494,498,992,Bou283_T,"-37.81380668, 144.96516718"
91720240929,9,2024-09-29,17,59,59,118,Col700_T,"-37.81982992, 144.95102555"
79920241203,79,2024-12-03,9,487,255,742,FliSS_T,"-37.81794046, 144.96616678"
79920250713,79,2025-07-13,9,373,210,583,FliSS_T,"-37.81794046, 144.96616678"
792120231106,79,2023-11-06,21,266,365,631,FliSS_T,"-37.81794046, 144.96616678"
231120240320,23,2024-03-20,11,178,318,496,Col623_T,"-37.81909256, 144.95452748"
51520241221,51,2024-12-21,5,4,11,15,Fra118_T,"-37.80841815, 144.95906316"
23920240709,23,2024-07-09,9,467,202,669,Col623_T,"-37.81909256, 144.95452748"
481420231102,48,2023-11-02,14,316,171,487,QVMQ_T,"-37.80631581, 144.95866697"
48020241029,48,2024-10-29,0,10,10,20,QVMQ_T,"-37.80631581, 144.95866697"
48620231021,48,2023-10-21,6,18,23,41,QVMQ_T,"-37.80631581, 144.95866697"
522020250204,52,2025-02-04,20,221,126,347,Eli263_T,"-37.81252157, 144.9619401"
521920250320,52,2025-03-20,19,293,243,536,Eli263_T,"-37.81252157, 144.9619401"
521220250613,52,2025-06-13,12,396,305,701,Eli263_T,"-37.81252157, 144.9619401"
46520241125,46,2024-11-25,5,1,1,2,Pel147_T,"-37.80240719, 144.9615673"
462020250517,46,2025-05-17,20,2,1,3,Pel147_T,"-37.80240719, 144.9615673"
51520250328,51,2025-03-28,5,18,23,41,Fra118_T,"-37.80841815, 144.95906316"
137120250314,137,2025-03-14,1,1,1,2,BouHbr2353_T,"-37.81894815, 144.94612292"
1371920240312,137,2024-03-12,19,13,78,91,BouHbr2353_T,"-37.81894815, 144.94612292"
1361120240928,136,2024-09-28,11,5968,279,6247,BirFed1120_T,"-37.8184141, 144.97357915"
142820240514,142,2024-05-14,8,172,219,391,Hammer1584_T,"-37.81970749, 144.96795734"
1421820250329,142,2025-03-29,18,879,595,1474,Hammer1584_T,"-37.81970749, 144.96795734"
130720240218,130,2024-02-18,7,1,0,1,Bou892T,"-37.8204637, 144.94126826"
1611420241220,161,2024-12-20,14,26,36,62,BirArt1109_T,"-37.81851276, 144.97131336"
1611320251013,161,2025-10-13,13,139,177,316,BirArt1109_T,"-37.81851276, 144.97131336"
491020250117,49,2025-01-17,10,292,349,641,Eli501_T,"-37.80730068, 144.95956055"
117320240601,117,2024-06-01,3,8,1,9,Fli114F_T,"-37.81629332, 144.97090877"
1172320240614,117,2024-06-14,23,98,81,179,Fli114F_T,"-37.81629332, 144.97090877"
1091820250123,109,2025-01-23,18,153,90,243,LatWill_T,"-37.81193681, 144.95621105"
109320250302,109,2025-03-02,3,12,18,30,LatWill_T,"-37.81193681, 144.95621105"
191520250416,19,2025-04-16,15,472,522,994,LtB210_T,"-37.81237202, 144.96550671"
191720240802,19,2024-08-02,17,791,441,1232,LtB210_T,"-37.81237202, 144.96550671"
661320241102,66,2024-11-02,13,1330,1415,2745,QVN_T,"-37.81057846, 144.96444294"
84620240725,84,2024-07-25,6,257,107,364,ElFi_T,"-37.81798049, 144.96503383"
31820231031,3,2023-10-31,18,1036,1274,2310,Swa295_T,"-37.81101524, 144.96429485"
61920250601,6,2025-06-01,19,504,506,1010,FliS_T,"-37.81911705, 144.96558255"
751220231120,75,2023-11-20,12,64,40,104,SprFli_T,"-37.81515276, 144.97467661"
751720250611,75,2025-06-11,17,65,40,105,SprFli_T,"-37.81515276, 144.97467661"
411920240330,41,2024-03-30,19,1615,1468,3083,Swa31,"-37.81668634, 144.96689733"
411820250918,41,2025-09-18,18,1504,2024,3528,Swa31,"-37.81668634, 144.96689733"
77020241204,77,2024-12-04,0,17,6,23,HarEsP_T,"-37.81441438, 144.94433026"
77620250909,77,2025-09-09,6,24,36,60,HarEsP_T,"-37.81441438, 144.94433026"
42820240628,42,2024-06-28,8,93,69,162,UM1_T,"-37.80008566, 144.96386412"
711520250825,71,2025-08-25,15,13,11,24,WestWP_T,"-37.81235775, 144.97136962"
591220250910,59,2025-09-10,12,1449,1368,2817,RMIT_T,"-37.80825648, 144.96304859"
292020250611,29,2025-06-11,20,39,62,101,AG_T,"-37.8199817, 144.96872865"
292320250131,29,2025-01-31,23,32,117,149,AG_T,"-37.8199817, 144.96872865"
291820240418,29,2024-04-18,18,136,186,322,AG_T,"-37.8199817, 144.96872865"
31520240408,31,2024-04-08,5,6,7,13,Lyg161_T,"-37.80169681, 144.96658911"
47620241020,47,2024-10-20,6,38,72,110,Eli250_T,"-37.81258467, 144.9625775"
471620231101,47,2023-11-01,16,1047,792,1839,Eli250_T,"-37.81258467, 144.9625775"
451620240714,45,2024-07-14,16,817,1000,1817,Swa148_T,"-37.81414075, 144.96609379"
51620241003,5,2024-10-03,16,1635,953,2588,PriNW_T,"-37.81874249, 144.96787656"
108020250729,108,2025-07-29,0,29,13,42,261Will_T,"-37.81295822, 144.95678789"
87720241228,87,2024-12-28,7,15,16,31,Errol23_T,"-37.80454949, 144.94921863"
441920250428,44,2025-04-28,19,23,98,121,UM3_T,"-37.79698741, 144.96441306"
442220250907,44,2025-09-07,22,12,19,31,UM3_T,"-37.79698741, 144.96441306"
44820240317,44,2024-03-17,8,16,10,26,UM3_T,"-37.79698741, 144.96441306"
118220250713,118,2025-07-13,2,0,1,1,Fli114C_T,"-37.81632783, 144.97090512"
1322020240110,132,2024-01-10,20,134,167,301,King335_T,"-37.81267639, 144.95386444"
135020240119,135,2024-01-19,0,49,45,94,Spen161_T,"-37.8172861, 144.95319102"
1351420240909,135,2024-09-09,14,270,271,541,Spen161_T,"-37.8172861, 144.95319102"
1351220250127,135,2025-01-27,12,223,345,568,Spen161_T,"-37.8172861, 144.95319102"
1071420240802,107,2024-08-02,14,153,171,324,280Will_T,"-37.81246271, 144.95690188"
1182220250303,118,2025-03-03,22,1,6,7,Fli114C_T,"-37.81632783, 144.97090512"
1661120250926,166,2025-09-26,11,41,55,96,Spen484_T,"-37.80896733, 144.94931703"
165320251013,165,2025-10-13,3,2,0,2,Spen475_T,"-37.80953359, 144.94939004"
67420250728,67,2025-07-28,4,1,2,3,FLDegS_T,"-37.81688755, 144.96562569"
621120240412,62,2024-04-12,11,200,184,384,Lat224_T,"-37.80996494, 144.96216521"
56820241017,56,2024-10-17,8,137,162,299,Lon364_T,"-37.81234775, 144.96153311"
561520250425,56,2025-04-25,15,373,287,660,Lon364_T,"-37.81234775, 144.96153311"
11620240608,11,2024-06-08,6,4,6,10,WatCit_T,"-37.81564989, 144.93970694"
1620250916,1,2025-09-16,6,32,60,92,Bou292_T,"-37.81349441, 144.96515323"
102320250811,10,2025-08-11,23,2,3,5,BouHbr_T,"-37.81876474, 144.94710545"
72420231027,72,2023-10-27,4,3,12,15,ACMI_T,"-37.81726338, 144.96872809"
272320240815,27,2024-08-15,23,37,15,52,Vic_T,"-37.80606888, 144.95644692"
21320241007,2,2024-10-07,13,662,793,1455,Bou283_T,"-37.81380668, 144.96516718"
21920241011,2,2024-10-11,19,424,299,723,Bou283_T,"-37.81380668, 144.96516718"
2820240525,2,2024-05-25,8,36,54,90,Bou283_T,"-37.81380668, 144.96516718"
56220250605,56,2025-06-05,2,4,6,10,Lon364_T,"-37.81234775, 144.96153311"
53820240701,53,2024-07-01,8,339,211,550,Col254_T,"-37.81564191, 144.965499"
30520250919,30,2025-09-19,5,12,20,32,Lon189_T,"-37.8112185, 144.96656806"
251820240915,25,2024-09-15,18,774,191,965,MCEC_T,"-37.82401776, 144.95604426"
462220250210,46,2025-02-10,22,1,1,2,Pel147_T,"-37.80240719, 144.9615673"
138920250723,138,2025-07-23,9,3,11,14,EntPark1671_T,"-37.81996544, 144.95981454"
1381020240409,138,2024-04-09,10,2,4,6,EntPark1671_T,"-37.81996544, 144.95981454"
1231820240314,123,2024-03-14,18,99,35,134,BirBridge_T,"-37.81753741, 144.97329734"
1171820250827,117,2025-08-27,18,153,251,404,Fli114F_T,"-37.81629332, 144.97090877"
69620231021,69,2023-10-21,6,10,8,18,FLDegC_T,"-37.81687226, 144.96559144"
701820231020,70,2023-10-20,18,173,254,427,Errol20_T,"-37.80456984, 144.94946228"
701220231207,70,2023-12-07,12,176,177,353,Errol20_T,"-37.80456984, 144.94946228"
702120240408,70,2024-04-08,21,28,28,56,Errol20_T,"-37.80456984, 144.94946228"
70420240709,70,2024-07-09,4,3,1,4,Errol20_T,"-37.80456984, 144.94946228"
701320250515,70,2025-05-15,13,165,153,318,Errol20_T,"-37.80456984, 144.94946228"
392320250624,39,2025-06-24,23,7,7,14,AlfPl_T,"-37.81379749, 144.96995745"
1791120250723,179,2025-07-23,11,49,45,94,Pow61_T,"-37.82392385, 144.96299677"
162820250126,162,2025-01-26,8,145,143,288,Eli489_T,"-37.80740397, 144.95987909"
1311220250508,131,2025-05-08,12,150,187,337,King2_T,"-37.82009057, 144.95758725"
134420250124,134,2025-01-24,4,34,27,61,Spen201_T,"-37.81694221, 144.95303935"
1332020250928,133,2025-09-28,20,337,251,588,Spen229_T,"-37.81531435, 144.95227769"
133820240708,133,2024-07-08,8,499,513,1012,Spen229_T,"-37.81531435, 144.95227769"
501520250626,50,2025-06-26,15,163,121,284,Lyg309_T,"-37.79808192, 144.96721013"
441220250304,44,2025-03-04,12,80,86,166,UM3_T,"-37.79698741, 144.96441306"
165220250402,165,2025-04-02,2,2,0,2,Spen475_T,"-37.80953359, 144.94939004"
1401520240408,140,2024-04-08,15,76,80,156,Boyd2837_T,"-37.82590962, 144.96185972"
143420240505,143,2024-05-05,4,41,18,59,Spencer_T,"-37.821728, 144.95557015"
143120241022,143,2024-10-22,1,55,25,80,Spencer_T,"-37.821728, 144.95557015"
1342320240103,134,2024-01-03,23,78,96,174,Spen201_T,"-37.81694221, 144.95303935"
1352020240330,135,2024-03-30,20,181,258,439,Spen161_T,"-37.8172861, 144.95319102"
1181020250126,118,2025-01-26,10,13,19,32,Fli114C_T,"-37.81632783, 144.97090512"
1241020250623,124,2025-06-23,10,3,5,8,BirBridge_T,"-37.81757416, 144.97329934"
107920240115,107,2024-01-15,9,56,141,197,280Will_T,"-37.81246271, 144.95690188"
851520231110,85,2023-11-10,15,143,116,259,488Mac_T,"-37.79432415, 144.92973378"
851520240717,85,2024-07-17,15,74,94,168,488Mac_T,"-37.79432415, 144.92973378"
851520241217,85,2024-12-17,15,106,80,186,488Mac_T,"-37.79432415, 144.92973378"
17920240616,17,2024-06-16,9,76,60,136,Col15_T,"-37.81362543, 144.97323591"
1320240807,1,2024-08-07,3,3,4,7,Bou292_T,"-37.81349441, 144.96515323"
1420240819,1,2024-08-19,4,2,3,5,Bou292_T,"-37.81349441, 144.96515323"
631120250203,63,2025-02-03,11,209,271,480,Bou231_T,"-37.81333081, 144.96675571"
68820240213,68,2024-02-13,8,128,178,306,FLDegN_T,"-37.8168479, 144.96559789"
562320240804,56,2024-08-04,23,42,54,96,Lon364_T,"-37.81234775, 144.96153311"
561820241112,56,2024-11-12,18,338,382,720,Lon364_T,"-37.81234775, 144.96153311"
76720240525,76,2024-05-25,7,21,13,34,KenMac_T,"-37.79453803, 144.93036194"
2320240401,2,2024-04-01,3,6,24,30,Bou283_T,"-37.81380668, 144.96516718"
2320240901,2,2024-09-01,3,35,71,106,Bou283_T,"-37.81380668, 144.96516718"
531520240607,53,2024-06-07,15,671,587,1258,Col254_T,"-37.81564191, 144.965499"
9220231214,9,2023-12-14,2,3,2,5,Col700_T,"-37.81982992, 144.95102555"
271020240719,27,2024-07-19,10,95,96,191,Vic_T,"-37.80606888, 144.95644692"
271920241221,27,2024-12-21,19,96,75,171,Vic_T,"-37.80606888, 144.95644692"
302320250128,30,2025-01-28,23,96,144,240,Lon189_T,"-37.8112185, 144.96656806"
251920250903,25,2025-09-03,19,297,310,607,MCEC_T,"-37.82401776, 144.95604426"
46420240708,46,2024-07-08,4,0,1,1,Pel147_T,"-37.80240719, 144.9615673"
139820240216,139,2024-02-16,8,31,269,300,Signal1647_T,"-37.81959923, 144.9632832"
1611120241226,161,2024-12-26,11,125,58,183,BirArt1109_T,"-37.81851276, 144.97131336"
1171020250603,117,2025-06-03,10,86,91,177,Fli114F_T,"-37.81629332, 144.97090877"
138820240623,138,2024-06-23,8,0,4,4,EntPark1671_T,"-37.81996544, 144.95981454"
