base_property_id,census_year,name,business_address,industry_code,industry_desc,seating_type,number_of_seats,latitude,longitude,clue_area
107531,2023,Maria's Trattoria,122-124 Peel Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,80,-37.8052002676,144.956458785719,North Melbourne
103498,2023,Affinity On Errol,116 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,35,-37.80223490885,144.95009562271048,North Melbourne
110255,2023,Wreckyn Street Coffee,11 Wreckyn Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,14,-37.80068252255,144.95330984718885,North Melbourne
102784,2023,Misty Pot Korean Grill,43 Dryburgh Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80605136845,144.9426208059036,West Melbourne (Residential)
108882,2023,Hunters And Disciples,"Part Unit 39, 617-643 Spencer Street WEST MELBOURNE VIC 3003",4511,Cafes and Restaurants,Seats - Indoor,100,-37.806912084,144.9454161163133,West Melbourne (Residential)
109687,2023,The Flour Melbourne,Ground 199 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,24,-37.80599929953304,144.9547685707,West Melbourne (Residential)
106306,2023,Cassette,399 Macaulay Road KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,80,-37.7951171498,144.93380774765424,Kensington
109604,2023,The Catholic Leadership Centre,Catholic Leadership Centre 576 Victoria Parade EAST MELBOURNE VIC 3002,9540,Religious Services,Seats - Indoor,600,-37.8105838297,144.99056054789912,East Melbourne
110008,2023,Geppetto Trattoria,78A Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.81636293087797,144.98742722605,East Melbourne
102007,2023,Zouki Cafe,Part Ground 159 Grey Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,15,-37.81228395745,144.9841020055465,East Melbourne
109668,2023,East Side Story Bar + Cafe,"Suite 1, Ground 100 Victoria Parade EAST MELBOURNE VIC 3002",4511,Cafes and Restaurants,Seats - Outdoor,36,-37.80863331765,144.97487909423666,East Melbourne
111469,2023,Park Hyatt Melbourne,20 Parliament Place EAST MELBOURNE VIC 3002,4400,Accommodation,Seats - Indoor,120,-37.8113117177,144.97650978322758,East Melbourne
109985,2023,Beddgood & Co,137 Wellington Parade South EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Outdoor,9,-37.816807265087434,144.9799832372,East Melbourne
108617,2023,Royce Hotel,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,4400,Accommodation,Seats - Outdoor,24,-37.8350825817,144.97554127223438,Melbourne (Remainder)
108625,2023,Gentleman George,407C-407D St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,50,-37.836269815388846,144.9761947678,Melbourne (Remainder)
108627,2023,Aromatic Espresso,Part Ground 417 St Kilda Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,40,-37.83774643605,144.97704367873666,Melbourne (Remainder)
108646,2023,Nando's Chevron,17 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,12,-37.8455571059,144.97987056985818,Melbourne (Remainder)
108646,2023,Rice @ Chevron,5-5A Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Indoor,24,-37.8455571059,144.97987056985818,Melbourne (Remainder)
110622,2023,Cafe Godot,"Suite 2A, 152 Sturt Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,20,-37.82539896615,144.96607152692928,Southbank
110738,2023,Betwixt Cafe & Bar,"Part Building 877, 45 Sturt Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,53,-37.825178939500006,144.9675490003222,Southbank
108658,2023,Rosella x 31,Part Ground 312 St Kilda Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.82909021195,144.97068550387235,Southbank
110380,2023,Pure South Kitchen,"Restaurant 2, Ground 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Outdoor,20,-37.8207182429,144.96630308550658,Southbank
110380,2023,Tutto Bene,"Shop 24-28, Mid Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,35,-37.8207182429,144.96630308550658,Southbank
560261,2023,Hooks At The Yarra,50 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,60,-37.82483920912577,144.9474809516,Docklands
575820,2023,Subway,"Shop 6R, 3 Freshwater Place SOUTHBANK VIC 3006",4512,Takeaway Food Services,Seats - Outdoor,10,-37.8217150891,144.96218255388226,Southbank
110477,2023,Rosetta,"Shop 9, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,88,-37.8231615915,144.95833415319856,Southbank
110477,2023,Spice Temple,"Shop 7, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,415,-37.8231615915,144.95833415319856,Southbank
110484,2023,Mad Mex,Shop F8 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,28,-37.8254299844,144.95231929429832,Southbank
110484,2023,Studio Coffee,Shop F6 20 Convention Centre Place SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,100,-37.8254299844,144.95231929429832,Southbank
110484,2023,Common Man,Shop TG01 39 Dukes Walk SOUTH WHARF VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,79,-37.8254299844,144.95231929429832,Southbank
110484,2023,Novotel Melbourne South Wharf,Novotel Melbourne South Wharf Hotel 7 Convention Centre Place SOUTH WHARF VIC 3006,4400,Accommodation,Seats - Indoor,100,-37.8254299844,144.95231929429832,Southbank
110385,2023,Southside Coffee Co,Rear 26 Power Street SOUTHBANK VIC 3006,4512,Takeaway Food Services,Seats - Indoor,4,-37.82383573545,144.96191850945493,Southbank
110387,2023,Burgertory,248 City Road SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,27,-37.82571299045,144.95965733234044,Southbank
111025,2023,Shrine of Remembrance,Shrine of Remembrance Reserve St Kilda Road MELBOURNE VIC 3004,8910,Museum Operation,Seats - Indoor,200,-37.830552877600866,144.97339721830002,Melbourne (Remainder)
102178,2023,My Serendipity Cafe,Part Baker Medical Research Institute 75 Commercial Road MELBOURNE VIC 3004,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.8465702986,144.98281620023937,Melbourne (Remainder)
108506,2023,Ho Ho's Canteen,Part Ground 399 Royal Parade PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,50,-37.78398217041048,144.95868077965,Parkville
103908,2023,Shuji Sushi,"Tenancy 1, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,32,-37.79363102715632,144.9495225654,Parkville
103908,2023,Sandrock,"Tenancy E, Ground 50 Flemington Road PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,42,-37.79363102715632,144.9495225654,Parkville
107427,2023,State Netball & Hockey Centre Cafe,Part State Netball Hockey Centre 10 Brens Drive PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,60,-37.78533328556565,144.9476845897,Parkville
110273,2023,Elephant Kiosk,Kiosk Melbourne Zoological Gardens Elliott Avenue PARKVILLE VIC 3052,4512,Takeaway Food Services,Seats - Outdoor,42,-37.78461248815,144.95163739897146,Parkville
108973,2023,In A Rush Espresso,"Shop 8A, Ground 99 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,32,-37.81841172740791,144.95222688975,Docklands
108973,2023,Red Rooster 2,"Shop 2, Level 1 650 Collins Street DOCKLANDS VIC 3008",4512,Takeaway Food Services,Seats - Indoor,18,-37.81841172740791,144.95222688975,Docklands
110843,2023,Coffee Rush,"Shop 310, Ground 229 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,4,-37.81450895670129,144.95056413125002,Docklands
110843,2023,Hangar Cafe Spencer Street,"Shop 214, Level 1 201 Spencer Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,98,-37.81450895670129,144.95056413125002,Docklands
631646,2023,Cafenatics,"Shop 1, Level 1 990 La Trobe Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,96,-37.81382582765,144.94673840077132,Docklands
573401,2023,Mr Grazier,Shop 4-5 Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,140,-37.81714506189191,144.94936462705,Docklands
573401,2023,90 Secondi,Shop 1A Concourse 700 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,130,-37.81714506189191,144.94936462705,Docklands
576023,2023,Ginger Leaf Thai Restaurant,763 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,-37.8193808719,144.94799200433602,Docklands
609487,2023,Nine Elephants Thai Restaurant,Part Ground 737 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.81920221758878,144.9490688585,Docklands
604124,2023,Blended Beard,"Shop 9A, 818 Bourke Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,32,-37.819266040452945,144.94397088329998,Docklands
609480,2023,Grain & Vine on Merchant,73A Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.82044557405,144.94345992296786,Docklands
609480,2023,Merchant Society,71 Merchant Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,70,-37.82044557405,144.94345992296786,Docklands
631080,2023,Sher Singh,807 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,84,-37.819704386050006,144.94506259896465,Docklands
632511,2023,Colonial Kopitiam,851 Bourke Street DOCKLANDS VIC 3008,4512,Takeaway Food Services,Seats - Indoor,12,-37.82059732595,144.94232107940206,Docklands
632511,2023,Billy Barista,861 Bourke Street DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,16,-37.82059732595,144.94232107940206,Docklands
108040,2010,Queensbridge Hotel,1-7 Queens Bridge Street SOUTHBANK 3006,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,-37.82193148795,144.9616395382687,Southbank
612820,2012,Nashi,"Tenancy 11, Ground , 181-185 William Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,18,-37.815255543818864,144.95761497465,Melbourne (CBD)
108572,2007,Tilt,272 Russell Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,-37.81007370116682,144.96714253225628,Melbourne (CBD)
101164,2009,The Bourke Armoury Cafe,"Part Ground , 655 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,80,-37.817319972984464,144.95449312245,Melbourne (CBD)
104930,2013,Hoboken Cafe,"Part Ground 0, 3-5 Hosier Lane MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Outdoor,30,-37.816509081350006,144.96901817912817,Melbourne (CBD)
109409,2013,Straits Of Malacca,"Part Gnd & Mezz , 158-164 Swanston Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.81386661925,144.96621402736827,Melbourne (CBD)
100842,2013,Skyy Pool Lounge Pty Ltd,"Level 1, 52-54 Barry Street CARLTON 3053",9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Indoor,50,-37.80278963485,144.95997869516214,Carlton
108642,2016,Commodity Cafe,"Part Ground , 499 St Kilda Road MELBOURNE 3004",4511,Cafes and Restaurants,Seats - Indoor,90,-37.84331889873595,144.97908599467,Melbourne (Remainder)
567588,2002,The Dock Cafe at New Quay,Rear 399-0 Docklands Drive DOCKLANDS 3008,4511,Cafes and Restaurants,Seats - Indoor,64,-37.81531902635054,144.94087962551072,Docklands
105310,2003,Soleil,213-215 King Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.815222437835175,144.9549008197539,Melbourne (CBD)
107027,2003,ED Papadopoulos Takeaway,57 Ormond Street KENSINGTON 3031,4512,Takeaway Food Services,Seats - Indoor,2,-37.79792846157732,144.92877309031155,Kensington
110371,2003,The Southern Deli,"Ground , 257 City Road SOUTHBANK 3006",4511,Cafes and Restaurants,Seats - Outdoor,16,-37.82673539607611,144.95972500177754,Southbank
105879,2004,Kimurakan Japanese Cafe,238 Little Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81223056078771,144.96585873157022,Melbourne (CBD)
105750,2004,Queen Vic Cafe,"Part Ground , 210 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,60,-37.81090908555562,144.96584731365965,Melbourne (CBD)
108023,2004,QB's Bistro,"Part Ground , 258 Queensberry Street CARLTON 3053",4511,Cafes and Restaurants,Seats - Outdoor,12,-37.80372568021048,144.95970508596253,Carlton
107001,2004,Tony Raso Pty Ltd,"Part Level 1, 45 MacKenzie Road WEST MELBOURNE 3003",4511,Cafes and Restaurants,Seats - Indoor,40,-37.81441369793937,144.91029495052447,West Melbourne (Industrial)
108551,2015,Project 219,"Gnd & Bmt , 219 Russell Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,55,-37.81147829815,144.96719817354187,Melbourne (CBD)
103141,2015,Cucina Di Esposito,162 Elgin Street CARLTON 3053,4511,Cafes and Restaurants,Seats - Indoor,70,-37.79712601252335,144.96927956255,Carlton
104053,2015,Orino Pty Ltd,542 Footscray Road WEST MELBOURNE 3003,4511,Cafes and Restaurants,Seats - Indoor,150,-37.8065857028,144.9231950381693,West Melbourne (Industrial)
101230,2014,Von Haus,4 Bourke Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,29,-37.81155874855,144.97136417993755,Melbourne (CBD)
100161,2014,Nomads Industry Backpackers,192-194 A'Beckett Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,8,-37.80997967553232,144.95756265045,Melbourne (CBD)
110411,2020,Lisa Bolte dancers'  Lounge,Part Level 5 2 Kavanagh Street SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,68,-37.82196941280816,144.96735981745002,Southbank
104008,2023,Old Durbar Flinders,294 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81807241987738,144.9643548475,Melbourne (CBD)
103328,2023,Walker's Doughnuts,282 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,5,-37.817659955044626,144.96508581705,Melbourne (CBD)
103943,2023,The Quarter,27-31 Degraves Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,-37.81710292815,144.96547612714323,Melbourne (CBD)
105915,2023,Harry's At Stamford,Part Ground 121-127 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,-37.81369203916043,144.96976596554998,Melbourne (CBD)
108966,2023,Code Black Spencer St,Part Ground 630 Little Collins Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,8,-37.8177722277,144.953929733017,Melbourne (CBD)
103704,2023,Yo-Chi Frozen Yogurt,Ground 194-196 Faraday Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.798437107314754,144.96801535650002,Carlton
106193,2023,Brunetti Classico Carlton,"Shop 17-18, 368-384 Lygon Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,300,-37.79803960305,144.96814846597175,Carlton
106193,2023,Cinema Nova Bar / Cinema Nova,368-384 Lygon Street CARLTON VIC 3053,5513,Motion Picture Exhibition,Seats - Indoor,40,-37.79803960305,144.96814846597175,Carlton
106216,2023,Shinbashi Yakiniku,294-296 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,74,-37.8000449066,144.96734854193073,Carlton
576967,2023,Muli,Part 184 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,-37.79476565750487,144.9712303252,Carlton
538825,2023,Eat Ngon,"Tenancy 103D, 604 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Indoor,30,-37.8018961579,144.96433320978915,Carlton
106101,2023,Stuzzichino,Ground 169 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.80171769205,144.96645776001816,Carlton
106108,2023,Leyalina,191 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,26,-37.8011423144,144.96649662651006,Carlton
106226,2023,Palm Arabian,258 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,-37.8011399957,144.96716797508697,Carlton
106250,2023,Hakata Gensuke Carlton,126 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,22,-37.80443770077052,144.96670200904998,Carlton
108029,2023,Adozen Adozen,188 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80429627075,144.9627822651474,Carlton
534005,2023,Carlton Megabytes,68 Victoria Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.80671589576572,144.9655264282,Carlton
104468,2023,Castro's Kiosk,Part Ground Laby Theatre David Caro Physics South Building 192 230 Grattan Street PARKVILLE VIC 3010,4512,Takeaway Food Services,Seats - Outdoor,24,-37.79677209594333,144.96120873245002,Parkville
104588,2023,Pioneer Pizza A,360 Abbotsford Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,12,-37.798230784,144.9466997831688,North Melbourne
110011,2023,Pokapoka Japanese Restaurant,Part Ground 74 Wellington Parade EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81638567508263,144.98762948425002,East Melbourne
102002,2023,Square & Compass,222 Clarendon Street EAST MELBOURNE VIC 3002,4511,Cafes and Restaurants,Seats - Indoor,51,-37.80977502361485,144.98407584935,East Melbourne
105121,2023,Mantra On Jolimont,Level 1-8 133 Jolimont Road EAST MELBOURNE VIC 3002,4400,Accommodation,Seats - Outdoor,15,-37.81794934115,144.97827781314777,East Melbourne
100847,2023,Delaware North Companies Australia Pty Ltd,Part Rod Laver Arena Melbourne Park 200 Batman Avenue MELBOURNE VIC 3004,4513,Catering Services,Seats - Indoor,4920,-37.8213403937,144.97903846552452,Melbourne (Remainder)
110380,2023,Commune Wine,"Restaurant 1, Upper Lvl 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,50,-37.8207182429,144.96630308550658,Southbank
110380,2023,Espresso Bar International,"Shop 17, Podium 3 Southgate Avenue SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,65,-37.8207182429,144.96630308550658,Southbank
108645,2023,Locale Coffee,Kiosk Ground 517 St Kilda Road MELBOURNE VIC 3004,4512,Takeaway Food Services,Seats - Indoor,4,-37.844592578450005,144.97928845221116,Melbourne (Remainder)
577280,2023,18 Pence Lane,82 River Esplanade DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,50,-37.82470875825,144.94497131790382,Docklands
579363,2023,Pizze Societe,2 South Wharf Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Indoor,34,-37.82356095765,144.94121558776803,Docklands
110589,2023,Subway,"Unit 5, 1 Phillip Court PORT MELBOURNE VIC 3207",4511,Cafes and Restaurants,Seats - Indoor,16,-37.8260597914,144.9208732194623,Port Melbourne
110326,2023,Thailander Riverside Quay,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,4511,Cafes and Restaurants,Seats - Indoor,52,-37.82092446995,144.96337409882022,Southbank
110477,2023,Margo's Cafe,"Shop 82, Ground 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,140,-37.8231615915,144.95833415319856,Southbank
110477,2023,San Antone,"Shop 49A, Level 1 8 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,187,-37.8231615915,144.95833415319856,Southbank
640947,2023,Mr Hive Kitchen & Bar,"Shop 140, Level 1 27 Whiteman Street SOUTHBANK VIC 3006",4511,Cafes and Restaurants,Seats - Indoor,358,-37.82540402895,144.95844221541506,Southbank
110361,2023,Southbank Noodle Bar,"Suite 12, Ground 89-91 City Road SOUTHBANK VIC 3006",4512,Takeaway Food Services,Seats - Outdoor,11,-37.82255516005411,144.96511312745,Southbank
102503,2023,Gilson,171 Domain Road SOUTH YARRA VIC 3141,4511,Cafes and Restaurants,Seats - Outdoor,45,-37.83431689295,144.98169999186757,South Yarra
605910,2023,Bluebag Fresh,"Shop 5, 699 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,19,-37.8202011825,144.95146863960002,Docklands
628714,2023,Mr Collins,"Tenancy 12, 747 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,59,-37.8209292517,144.94949950209974,Docklands
602858,2023,Cafe La Kiss,1 Batmans Hill Drive DOCKLANDS VIC 3008,4511,Cafes and Restaurants,Seats - Outdoor,32,-37.82202103571635,144.94862272985,Docklands
611367,2023,Elements Cafe,"Shop 18C, 833 Collins Street DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Outdoor,60,-37.82206261995,144.94570130102056,Docklands
560001,2023,Horn And Hoof,"Tenancy 6, 50 Newquay Promenade DOCKLANDS VIC 3008",4511,Cafes and Restaurants,Seats - Indoor,30,-37.8146046983,144.9412386053093,Docklands
593737,2023,Urban Alley Brewery,Shop G09 12 Star Circus DOCKLANDS VIC 3008,4520,"Pubs, Taverns and Bars",Seats - Outdoor,200,-37.8132875139,144.93799833512347,Docklands
614821,2023,Crust Gourmet Pizza Bar Kensington,Shop Ground 532-534 Macaulay Road KENSINGTON VIC 3031,4512,Takeaway Food Services,Seats - Indoor,7,-37.79402116267505,144.9284455593,Kensington
615952,2023,New Bakerhouse And Coffee,506 Macaulay Road KENSINGTON VIC 3031,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,20,-37.79409243122019,144.9293135456,Kensington
616045,2023,La Galeria Cafe And Tapas,174 Bellair Street KENSINGTON VIC 3031,4511,Cafes and Restaurants,Seats - Indoor,16,-37.7936099286,144.92993045777155,Kensington
103919,2021,Subway,"Shop 1, Ground 40 Exhibition Street MELBOURNE VIC 3000",4512,Takeaway Food Services,Seats - Outdoor,8,-37.81514516123464,144.9722398763,Melbourne (CBD)
106559,2023,Bar Carlo,Ground 20 Meyers Place MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,35,-37.81207813,144.97235045969086,Melbourne (CBD)
617396,2019,Souperman,Part 47-51 Boundary Road NORTH MELBOURNE 3051,4513,Catering Services,Seats - Indoor,17,-37.79407408323281,144.9387113541,North Melbourne
110105,2005,Mayas Kitchen,261 William Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,7,-37.812996885490456,144.95662570790506,Melbourne (CBD)
103211,2006,Peter Stevens Motorcycles,337-339 Elizabeth Street MELBOURNE 3000,3912,Motor Cycle Retailing,Seats - Indoor,14,-37.81091948942644,144.9611767475804,Melbourne (CBD)
106375,2013,McKillops Bar & Restaurant,"Ground , 14 McKillop Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,54,-37.815331080383345,144.9619028237,Melbourne (CBD)
104031,2012,Phoenix,82 Flinders Street MELBOURNE 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,120,-37.81587497713829,144.9719343849,Melbourne (CBD)
103946,2019,Randy Dragon,"Unit 1, Basement , 313-315 Flinders Lane MELBOURNE 3000",4520,"Pubs, Taverns and Bars",Seats - Indoor,60,-37.81763997994896,144.96385087395,Melbourne (CBD)
101142,2019,Ghislaine,"Shop 15, 309-325 Bourke Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Outdoor,10,-37.814457277541294,144.96453155490002,Melbourne (CBD)
101129,2019,4 Fingers Crispy Chicken,"Ground , 189-191 Bourke Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,54,-37.81316821219916,144.9677634784,Melbourne (CBD)
109412,2019,Sushi Sushi,148 Swanston Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,28,-37.814127913099995,144.9662197875442,Melbourne (CBD)
103598,2019,Indi Hots Restaurant,165-167 Exhibition Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,80,-37.8117090082,144.97009546745045,Melbourne (CBD)
103312,2019,Sushi Sushi,"Shop 14, 240 Elizabeth Street MELBOURNE 3000",4512,Takeaway Food Services,Seats - Indoor,27,-37.812700236361295,144.9628888512,Melbourne (CBD)
105739,2019,Zambrero,"Unit 1, Ground 0, 388-0 Lonsdale Street MELBOURNE 3000",4511,Cafes and Restaurants,Seats - Indoor,22,-37.81236933352616,144.9607943552,Melbourne (CBD)
108093,2019,Don Too,330-344 Little Lonsdale Street MELBOURNE 3000,4511,Cafes and Restaurants,Seats - Indoor,36,-37.8118116248,144.95967490367764,Melbourne (CBD)
103227,2019,Teh Tarik Corner,Part 441-445 Elizabeth Street MELBOURNE 3000,4512,Takeaway Food Services,Seats - Indoor,16,-37.808735140500005,144.9601524138402,Melbourne (CBD)
102107,2007,Batman's Hill Hotel,607-613 Collins Street MELBOURNE 3000,4400,Accommodation,Seats - Indoor,165,-37.8191906416253,144.9547697569095,Melbourne (CBD)
106435,2021,The Trust,405-411 Flinders Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,450,-37.8186455754,144.96042042897787,Melbourne (CBD)
109288,2021,Da Hu the Great Tiger,Level 1 263 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,-37.812719289499995,144.96495886702792,Melbourne (CBD)
105828,2021,Mrs Parma's,19 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,-37.810742859904565,144.97199016960002,Melbourne (CBD)
105694,2021,Touche Hombre,237 Lonsdale Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.81158038740586,144.96554789574998,Melbourne (CBD)
110701,2021,Jang Go Mama,147 Lonsdale Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Indoor,8,-37.81081439842686,144.9681525514,Melbourne (CBD)
559300,2021,Octane Espresso Bar,Forecourt 250 William Street MELBOURNE VIC 3000,4512,Takeaway Food Services,Seats - Outdoor,20,-37.81301785135,144.95765619772197,Melbourne (CBD)
104095,2021,Sung's Kitchen,114-116 Franklin Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,78,-37.80821580108467,144.95892093405,Melbourne (CBD)
106248,2021,La Spaghetteria Ristorante,132-136 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,180,-37.80395767985,144.96669322962634,Carlton
103993,2020,Waterside Hotel,Waterside Hotel 508-514 Flinders Street MELBOURNE VIC 3000,4520,"Pubs, Taverns and Bars",Seats - Indoor,250,-37.82016599807918,144.9571504476,Melbourne (CBD)
103957,2023,The Hardware Societe,10 Katherine Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,-37.819875445799994,144.95648638781466,Melbourne (CBD)
108532,2023,Ikkoryu Fukuoka Ramen,Basement 31 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,223,-37.81598739985,144.9692476162641,Melbourne (CBD)
