sensor_name,hour,is_weekend,avg_count,max_count,min_count,latitude,longitude,day_type
FliS_T,21,TRUE,1534.3333333333333,1727,1384,-37.81911705,144.96558255,Weekend
FliS_T,22,FALSE,956.4545454545455,1349,523,-37.81911705,144.96558255,Weekday
FliS_T,22,TRUE,1268.8333333333333,2046,658,-37.81911705,144.96558255,Weekend
FliS_T,23,FALSE,553.1428571428571,1177,219,-37.81911705,144.96558255,Weekday
FliS_T,23,TRUE,672.7142857142857,1092,180,-37.81911705,144.96558255,Weekend
Fra118_T,0,FALSE,30.41176470588235,56,19,-37.80841815,144.95906316,Weekday
Fra118_T,0,TRUE,34.666666666666664,46,27,-37.80841815,144.95906316,Weekend
Fra118_T,1,FALSE,23.76923076923077,45,6,-37.80841815,144.95906316,Weekday
Fra118_T,1,TRUE,26.8,35,20,-37.80841815,144.95906316,Weekend
Fra118_T,2,FALSE,10.944444444444445,21,5,-37.80841815,144.95906316,Weekday
Fra118_T,2,TRUE,27.4,37,19,-37.80841815,144.95906316,Weekend
Fra118_T,3,FALSE,11.263157894736842,39,1,-37.80841815,144.95906316,Weekday
Fra118_T,3,TRUE,19,27,13,-37.80841815,144.95906316,Weekend
Fra118_T,4,FALSE,7.714285714285714,17,1,-37.80841815,144.95906316,Weekday
Fra118_T,4,TRUE,11.333333333333334,20,6,-37.80841815,144.95906316,Weekend
Fra118_T,5,FALSE,18.823529411764707,41,10,-37.80841815,144.95906316,Weekday
Fra118_T,5,TRUE,15.285714285714286,24,8,-37.80841815,144.95906316,Weekend
Fra118_T,6,FALSE,40.6,73,15,-37.80841815,144.95906316,Weekday
Fra118_T,6,TRUE,23.5,48,6,-37.80841815,144.95906316,Weekend
Fra118_T,7,FALSE,56.40909090909091,83,30,-37.80841815,144.95906316,Weekday
Fra118_T,7,TRUE,33.8,46,28,-37.80841815,144.95906316,Weekend
Fra118_T,8,FALSE,114.43478260869566,151,59,-37.80841815,144.95906316,Weekday
Fra118_T,8,TRUE,85.125,93,77,-37.80841815,144.95906316,Weekend
Fra118_T,9,FALSE,120.76470588235294,168,77,-37.80841815,144.95906316,Weekday
Fra118_T,9,TRUE,167.45454545454547,197,118,-37.80841815,144.95906316,Weekend
Fra118_T,10,FALSE,173,268,69,-37.80841815,144.95906316,Weekday
Fra118_T,10,TRUE,225,274,205,-37.80841815,144.95906316,Weekend
Fra118_T,11,FALSE,181.28571428571428,281,98,-37.80841815,144.95906316,Weekday
Fra118_T,11,TRUE,238.83333333333334,273,196,-37.80841815,144.95906316,Weekend
Fra118_T,12,FALSE,243.76190476190476,337,134,-37.80841815,144.95906316,Weekday
Fra118_T,12,TRUE,316.2,338,268,-37.80841815,144.95906316,Weekend
Fra118_T,13,FALSE,224,297,145,-37.80841815,144.95906316,Weekday
Fra118_T,13,TRUE,315,459,184,-37.80841815,144.95906316,Weekend
Fra118_T,14,FALSE,191.1578947368421,276,110,-37.80841815,144.95906316,Weekday
Fra118_T,14,TRUE,321.6666666666667,369,243,-37.80841815,144.95906316,Weekend
Fra118_T,15,FALSE,183.25,227,125,-37.80841815,144.95906316,Weekday
Fra118_T,15,TRUE,255.66666666666666,312,190,-37.80841815,144.95906316,Weekend
Fra118_T,16,FALSE,192.125,241,135,-37.80841815,144.95906316,Weekday
Fra118_T,16,TRUE,239.85714285714286,312,187,-37.80841815,144.95906316,Weekend
Fra118_T,17,FALSE,205.26923076923077,285,133,-37.80841815,144.95906316,Weekday
Fra118_T,17,TRUE,204.33333333333334,262,154,-37.80841815,144.95906316,Weekend
Fra118_T,18,FALSE,219.57142857142858,312,154,-37.80841815,144.95906316,Weekday
Fra118_T,18,TRUE,184.5,251,129,-37.80841815,144.95906316,Weekend
Fra118_T,19,FALSE,166.1,221,116,-37.80841815,144.95906316,Weekday
Fra118_T,19,TRUE,177.42857142857142,238,125,-37.80841815,144.95906316,Weekend
Fra118_T,20,FALSE,127,180,85,-37.80841815,144.95906316,Weekday
Fra118_T,20,TRUE,123.57142857142857,149,97,-37.80841815,144.95906316,Weekend
Fra118_T,21,FALSE,116,176,66,-37.80841815,144.95906316,Weekday
Fra118_T,21,TRUE,112.2,202,69,-37.80841815,144.95906316,Weekend
Fra118_T,22,FALSE,78.13333333333334,114,47,-37.80841815,144.95906316,Weekday
Fra118_T,22,TRUE,94.2,120,74,-37.80841815,144.95906316,Weekend
Fra118_T,23,FALSE,54.25,96,13,-37.80841815,144.95906316,Weekday
Fra118_T,23,TRUE,56,82,29,-37.80841815,144.95906316,Weekend
Hammer1584_T,0,FALSE,12.538461538461538,34,1,-37.81970749,144.96795734,Weekday
Hammer1584_T,0,TRUE,42.2,141,1,-37.81970749,144.96795734,Weekend
Hammer1584_T,1,FALSE,9.142857142857142,19,1,-37.81970749,144.96795734,Weekday
Hammer1584_T,1,TRUE,10.125,22,3,-37.81970749,144.96795734,Weekend
Hammer1584_T,2,FALSE,1.875,3,1,-37.81970749,144.96795734,Weekday
Hammer1584_T,2,TRUE,17.2,38,1,-37.81970749,144.96795734,Weekend
Hammer1584_T,3,FALSE,4.3,11,1,-37.81970749,144.96795734,Weekday
Hammer1584_T,3,TRUE,6.857142857142857,12,1,-37.81970749,144.96795734,Weekend
Hammer1584_T,4,FALSE,3.4444444444444446,8,1,-37.81970749,144.96795734,Weekday
Hammer1584_T,4,TRUE,3.5,7,1,-37.81970749,144.96795734,Weekend
Hammer1584_T,5,FALSE,12.6875,30,2,-37.81970749,144.96795734,Weekday
Hammer1584_T,5,TRUE,6.25,15,1,-37.81970749,144.96795734,Weekend
Hammer1584_T,6,FALSE,110,257,6,-37.81970749,144.96795734,Weekday
Hammer1584_T,6,TRUE,54.333333333333336,126,26,-37.81970749,144.96795734,Weekend
Hammer1584_T,7,FALSE,337.53333333333336,596,133,-37.81970749,144.96795734,Weekday
Hammer1584_T,7,TRUE,225,398,47,-37.81970749,144.96795734,Weekend
Hammer1584_T,8,FALSE,489.8333333333333,1015,312,-37.81970749,144.96795734,Weekday
Hammer1584_T,8,TRUE,484.8,1563,131,-37.81970749,144.96795734,Weekend
Hammer1584_T,9,FALSE,322.57142857142856,528,173,-37.81970749,144.96795734,Weekday
Hammer1584_T,9,TRUE,728.3333333333334,1025,464,-37.81970749,144.96795734,Weekend
Hammer1584_T,10,FALSE,394.05555555555554,577,143,-37.81970749,144.96795734,Weekday
Hammer1584_T,10,TRUE,774.1428571428571,999,525,-37.81970749,144.96795734,Weekend
Hammer1584_T,11,FALSE,570.5294117647059,739,447,-37.81970749,144.96795734,Weekday
Hammer1584_T,11,TRUE,831,1068,621,-37.81970749,144.96795734,Weekend
Hammer1584_T,12,FALSE,1043.95,1580,532,-37.81970749,144.96795734,Weekday
Hammer1584_T,12,TRUE,1173.7777777777778,1795,270,-37.81970749,144.96795734,Weekend
Hammer1584_T,13,FALSE,959,1572,445,-37.81970749,144.96795734,Weekday
Hammer1584_T,13,TRUE,1007.5,1289,478,-37.81970749,144.96795734,Weekend
Hammer1584_T,14,FALSE,716.75,1176,321,-37.81970749,144.96795734,Weekday
Hammer1584_T,14,TRUE,1156.5,1659,220,-37.81970749,144.96795734,Weekend
Hammer1584_T,15,FALSE,602.3333333333334,932,93,-37.81970749,144.96795734,Weekday
Hammer1584_T,15,TRUE,1338.5714285714287,1657,1150,-37.81970749,144.96795734,Weekend
Hammer1584_T,16,FALSE,661.8947368421053,1578,234,-37.81970749,144.96795734,Weekday
Hammer1584_T,16,TRUE,1399.3333333333333,2054,758,-37.81970749,144.96795734,Weekend
Hammer1584_T,17,FALSE,865.6666666666666,1647,198,-37.81970749,144.96795734,Weekday
Hammer1584_T,17,TRUE,612.1666666666666,1101,255,-37.81970749,144.96795734,Weekend
Hammer1584_T,18,FALSE,548.45,1481,64,-37.81970749,144.96795734,Weekday
Hammer1584_T,18,TRUE,699.1666666666666,1798,101,-37.81970749,144.96795734,Weekend
Hammer1584_T,19,FALSE,526.7272727272727,2148,2,-37.81970749,144.96795734,Weekday
Hammer1584_T,19,TRUE,1071.8,1768,341,-37.81970749,144.96795734,Weekend
Hammer1584_T,20,FALSE,285.4,1006,2,-37.81970749,144.96795734,Weekday
Hammer1584_T,20,TRUE,556.375,1540,24,-37.81970749,144.96795734,Weekend
Hammer1584_T,21,FALSE,246.89473684210526,1556,3,-37.81970749,144.96795734,Weekday
Hammer1584_T,21,TRUE,931.8571428571429,5813,2,-37.81970749,144.96795734,Weekend
Hammer1584_T,22,FALSE,154.55555555555554,586,7,-37.81970749,144.96795734,Weekday
Hammer1584_T,22,TRUE,291,830,7,-37.81970749,144.96795734,Weekend
Hammer1584_T,23,FALSE,66.5625,493,4,-37.81970749,144.96795734,Weekday
Hammer1584_T,23,TRUE,38.333333333333336,156,5,-37.81970749,144.96795734,Weekend
HarEsB_T,0,FALSE,8.1875,23,1,-37.81471642,144.9446508,Weekday
HarEsB_T,0,TRUE,8.4,23,4,-37.81471642,144.9446508,Weekend
HarEsB_T,1,FALSE,4.294117647058823,10,2,-37.81471642,144.9446508,Weekday
HarEsB_T,1,TRUE,11.538461538461538,27,3,-37.81471642,144.9446508,Weekend
HarEsB_T,2,FALSE,3.6842105263157894,11,1,-37.81471642,144.9446508,Weekday
HarEsB_T,2,TRUE,5.333333333333333,9,3,-37.81471642,144.9446508,Weekend
HarEsB_T,3,FALSE,2.0588235294117645,6,1,-37.81471642,144.9446508,Weekday
HarEsB_T,3,TRUE,3.875,18,1,-37.81471642,144.9446508,Weekend
HarEsB_T,4,FALSE,2,5,1,-37.81471642,144.9446508,Weekday
HarEsB_T,4,TRUE,2.625,7,1,-37.81471642,144.9446508,Weekend
HarEsB_T,5,FALSE,2.5625,6,1,-37.81471642,144.9446508,Weekday
HarEsB_T,5,TRUE,3,4,1,-37.81471642,144.9446508,Weekend
HarEsB_T,6,FALSE,9.5625,28,1,-37.81471642,144.9446508,Weekday
HarEsB_T,6,TRUE,7,28,1,-37.81471642,144.9446508,Weekend
HarEsB_T,7,FALSE,48.38461538461539,98,7,-37.81471642,144.9446508,Weekday
HarEsB_T,7,TRUE,410,1838,40,-37.81471642,144.9446508,Weekend
HarEsB_T,8,FALSE,149.58333333333334,288,36,-37.81471642,144.9446508,Weekday
HarEsB_T,8,TRUE,59.8,76,27,-37.81471642,144.9446508,Weekend
HarEsB_T,9,FALSE,76.05263157894737,142,14,-37.81471642,144.9446508,Weekday
HarEsB_T,9,TRUE,118.44444444444444,143,81,-37.81471642,144.9446508,Weekend
HarEsB_T,10,FALSE,77.5,150,46,-37.81471642,144.9446508,Weekday
HarEsB_T,10,TRUE,124.66666666666667,161,85,-37.81471642,144.9446508,Weekend
HarEsB_T,11,FALSE,73.23076923076923,145,36,-37.81471642,144.9446508,Weekday
HarEsB_T,11,TRUE,130.33333333333334,232,33,-37.81471642,144.9446508,Weekend
HarEsB_T,12,FALSE,94.8,193,64,-37.81471642,144.9446508,Weekday
HarEsB_T,12,TRUE,138.4,186,96,-37.81471642,144.9446508,Weekend
HarEsB_T,13,FALSE,85.5,123,25,-37.81471642,144.9446508,Weekday
HarEsB_T,13,TRUE,122.7,218,53,-37.81471642,144.9446508,Weekend
HarEsB_T,14,FALSE,102.61111111111111,235,31,-37.81471642,144.9446508,Weekday
HarEsB_T,14,TRUE,130.25,180,87,-37.81471642,144.9446508,Weekend
HarEsB_T,15,FALSE,118.1923076923077,221,47,-37.81471642,144.9446508,Weekday
HarEsB_T,15,TRUE,79.75,97,54,-37.81471642,144.9446508,Weekend
HarEsB_T,16,FALSE,160.16666666666666,231,108,-37.81471642,144.9446508,Weekday
HarEsB_T,16,TRUE,101.33333333333333,136,69,-37.81471642,144.9446508,Weekend
HarEsB_T,17,FALSE,200.2,381,33,-37.81471642,144.9446508,Weekday
HarEsB_T,17,TRUE,83.23076923076923,147,22,-37.81471642,144.9446508,Weekend
HarEsB_T,18,FALSE,73.25,215,7,-37.81471642,144.9446508,Weekday
HarEsB_T,18,TRUE,54.25,71,17,-37.81471642,144.9446508,Weekend
HarEsB_T,19,FALSE,54.357142857142854,138,10,-37.81471642,144.9446508,Weekday
HarEsB_T,19,TRUE,68.28571428571429,186,20,-37.81471642,144.9446508,Weekend
HarEsB_T,20,FALSE,25.333333333333332,56,4,-37.81471642,144.9446508,Weekday
HarEsB_T,20,TRUE,279.375,2040,12,-37.81471642,144.9446508,Weekend
HarEsB_T,21,FALSE,31.9375,222,4,-37.81471642,144.9446508,Weekday
HarEsB_T,21,TRUE,18.625,38,13,-37.81471642,144.9446508,Weekend
HarEsB_T,22,FALSE,24.3125,118,4,-37.81471642,144.9446508,Weekday
HarEsB_T,22,TRUE,29.6,79,11,-37.81471642,144.9446508,Weekend
HarEsB_T,23,FALSE,136.11764705882354,2120,4,-37.81471642,144.9446508,Weekday
HarEsB_T,23,TRUE,16.25,36,9,-37.81471642,144.9446508,Weekend
HarEsP_T,0,FALSE,25.285714285714285,53,1,-37.81441438,144.94433026,Weekday
HarEsP_T,0,TRUE,44,67,12,-37.81441438,144.94433026,Weekend
HarEsP_T,1,FALSE,9.476190476190476,22,1,-37.81441438,144.94433026,Weekday
HarEsP_T,1,TRUE,18,28,5,-37.81441438,144.94433026,Weekend
HarEsP_T,2,FALSE,15.842105263157896,182,2,-37.81441438,144.94433026,Weekday
HarEsP_T,2,TRUE,10.166666666666666,19,4,-37.81441438,144.94433026,Weekend
HarEsP_T,3,FALSE,4.222222222222222,8,2,-37.81441438,144.94433026,Weekday
HarEsP_T,3,TRUE,8.166666666666666,17,1,-37.81441438,144.94433026,Weekend
HarEsP_T,4,FALSE,5.928571428571429,14,3,-37.81441438,144.94433026,Weekday
HarEsP_T,4,TRUE,3.8,9,2,-37.81441438,144.94433026,Weekend
HarEsP_T,5,FALSE,18.27777777777778,31,5,-37.81441438,144.94433026,Weekday
HarEsP_T,5,TRUE,7.4,9,5,-37.81441438,144.94433026,Weekend
HarEsP_T,6,FALSE,77.73333333333333,124,29,-37.81441438,144.94433026,Weekday
HarEsP_T,6,TRUE,28.5,36,21,-37.81441438,144.94433026,Weekend
HarEsP_T,7,FALSE,193.75,501,77,-37.81441438,144.94433026,Weekday
HarEsP_T,7,TRUE,79.8,109,59,-37.81441438,144.94433026,Weekend
HarEsP_T,8,FALSE,274.8333333333333,356,130,-37.81441438,144.94433026,Weekday
HarEsP_T,8,TRUE,149.44444444444446,202,95,-37.81441438,144.94433026,Weekend
HarEsP_T,9,FALSE,194.5,351,53,-37.81441438,144.94433026,Weekday
HarEsP_T,9,TRUE,204.33333333333334,260,148,-37.81441438,144.94433026,Weekend
HarEsP_T,10,FALSE,161.91666666666666,238,92,-37.81441438,144.94433026,Weekday
HarEsP_T,10,TRUE,280.125,410,192,-37.81441438,144.94433026,Weekend
HarEsP_T,11,FALSE,184.5625,269,45,-37.81441438,144.94433026,Weekday
HarEsP_T,11,TRUE,443.85714285714283,1139,213,-37.81441438,144.94433026,Weekend
HarEsP_T,12,FALSE,300.8,440,139,-37.81441438,144.94433026,Weekday
HarEsP_T,12,TRUE,811.6,2451,251,-37.81441438,144.94433026,Weekend
HarEsP_T,13,FALSE,270.73333333333335,846,95,-37.81441438,144.94433026,Weekday
HarEsP_T,13,TRUE,297.6666666666667,512,107,-37.81441438,144.94433026,Weekend
HarEsP_T,14,FALSE,170.23076923076923,257,77,-37.81441438,144.94433026,Weekday
HarEsP_T,14,TRUE,365.2,577,121,-37.81441438,144.94433026,Weekend
HarEsP_T,15,FALSE,259.84615384615387,399,183,-37.81441438,144.94433026,Weekday
HarEsP_T,15,TRUE,296.6666666666667,412,140,-37.81441438,144.94433026,Weekend
HarEsP_T,16,FALSE,306.5,435,159,-37.81441438,144.94433026,Weekday
HarEsP_T,16,TRUE,264.7142857142857,417,136,-37.81441438,144.94433026,Weekend
HarEsP_T,17,FALSE,414.15384615384613,559,247,-37.81441438,144.94433026,Weekday
HarEsP_T,17,TRUE,466.5,1665,240,-37.81441438,144.94433026,Weekend
HarEsP_T,18,FALSE,345.2857142857143,474,175,-37.81441438,144.94433026,Weekday
HarEsP_T,18,TRUE,605.5555555555555,1695,277,-37.81441438,144.94433026,Weekend
HarEsP_T,19,FALSE,324.55555555555554,647,111,-37.81441438,144.94433026,Weekday
HarEsP_T,19,TRUE,223.33333333333334,357,10,-37.81441438,144.94433026,Weekend
HarEsP_T,20,FALSE,461.44444444444446,4389,5,-37.81441438,144.94433026,Weekday
HarEsP_T,20,TRUE,279,375,206,-37.81441438,144.94433026,Weekend
HarEsP_T,21,FALSE,191.22222222222223,469,11,-37.81441438,144.94433026,Weekday
HarEsP_T,21,TRUE,198,406,8,-37.81441438,144.94433026,Weekend
HarEsP_T,22,FALSE,397,2818,4,-37.81441438,144.94433026,Weekday
HarEsP_T,22,TRUE,76.25,211,14,-37.81441438,144.94433026,Weekend
HarEsP_T,23,FALSE,83.46666666666667,624,7,-37.81441438,144.94433026,Weekday
HarEsP_T,23,TRUE,112.66666666666667,231,44,-37.81441438,144.94433026,Weekend
KenMac_T,0,FALSE,2.3,6,1,-37.79453803,144.93036194,Weekday
KenMac_T,0,TRUE,5.888888888888889,21,1,-37.79453803,144.93036194,Weekend
KenMac_T,1,FALSE,2.1666666666666665,4,1,-37.79453803,144.93036194,Weekday
KenMac_T,1,TRUE,6,9,3,-37.79453803,144.93036194,Weekend
KenMac_T,2,FALSE,1.3571428571428572,3,1,-37.79453803,144.93036194,Weekday
KenMac_T,2,TRUE,2,4,1,-37.79453803,144.93036194,Weekend
KenMac_T,3,FALSE,1.5,2,1,-37.79453803,144.93036194,Weekday
KenMac_T,3,TRUE,1.4,3,1,-37.79453803,144.93036194,Weekend
KenMac_T,4,FALSE,1.3333333333333333,3,1,-37.79453803,144.93036194,Weekday
KenMac_T,4,TRUE,1,1,1,-37.79453803,144.93036194,Weekend
KenMac_T,5,FALSE,3.9411764705882355,8,1,-37.79453803,144.93036194,Weekday
KenMac_T,5,TRUE,2.2,5,1,-37.79453803,144.93036194,Weekend
KenMac_T,6,FALSE,23.764705882352942,41,4,-37.79453803,144.93036194,Weekday
KenMac_T,6,TRUE,6.2,13,3,-37.79453803,144.93036194,Weekend
KenMac_T,7,FALSE,51.78947368421053,70,21,-37.79453803,144.93036194,Weekday
KenMac_T,7,TRUE,24,34,13,-37.79453803,144.93036194,Weekend
KenMac_T,8,FALSE,118.3076923076923,159,32,-37.79453803,144.93036194,Weekday
KenMac_T,8,TRUE,56.1,81,31,-37.79453803,144.93036194,Weekend
KenMac_T,9,FALSE,120.65217391304348,181,32,-37.79453803,144.93036194,Weekday
KenMac_T,9,TRUE,84.25,102,60,-37.79453803,144.93036194,Weekend
KenMac_T,10,FALSE,90.25,131,70,-37.79453803,144.93036194,Weekday
KenMac_T,10,TRUE,117.57142857142857,161,94,-37.79453803,144.93036194,Weekend
KenMac_T,11,FALSE,112.57142857142857,168,83,-37.79453803,144.93036194,Weekday
KenMac_T,11,TRUE,136.75,258,62,-37.79453803,144.93036194,Weekend
KenMac_T,12,FALSE,136.8421052631579,176,57,-37.79453803,144.93036194,Weekday
KenMac_T,12,TRUE,119.83333333333333,160,77,-37.79453803,144.93036194,Weekend
KenMac_T,13,FALSE,114.61111111111111,171,63,-37.79453803,144.93036194,Weekday
KenMac_T,13,TRUE,92,121,60,-37.79453803,144.93036194,Weekend
KenMac_T,14,FALSE,97.61111111111111,131,79,-37.79453803,144.93036194,Weekday
KenMac_T,14,TRUE,106.2,143,67,-37.79453803,144.93036194,Weekend
KenMac_T,15,FALSE,121.63157894736842,160,57,-37.79453803,144.93036194,Weekday
KenMac_T,15,TRUE,80.8,106,61,-37.79453803,144.93036194,Weekend
KenMac_T,16,FALSE,122,163,88,-37.79453803,144.93036194,Weekday
KenMac_T,16,TRUE,86.75,92,79,-37.79453803,144.93036194,Weekend
KenMac_T,17,FALSE,124.76470588235294,160,65,-37.79453803,144.93036194,Weekday
KenMac_T,17,TRUE,83.66666666666667,132,48,-37.79453803,144.93036194,Weekend
KenMac_T,18,FALSE,112.14285714285714,142,84,-37.79453803,144.93036194,Weekday
KenMac_T,18,TRUE,69.42857142857143,111,33,-37.79453803,144.93036194,Weekend
KenMac_T,19,FALSE,64.33333333333333,95,43,-37.79453803,144.93036194,Weekday
KenMac_T,19,TRUE,54.333333333333336,99,15,-37.79453803,144.93036194,Weekend
KenMac_T,20,FALSE,39.875,69,20,-37.79453803,144.93036194,Weekday
KenMac_T,20,TRUE,27.571428571428573,57,9,-37.79453803,144.93036194,Weekend
KenMac_T,21,FALSE,19.53846153846154,41,12,-37.79453803,144.93036194,Weekday
KenMac_T,21,TRUE,24.333333333333332,43,15,-37.79453803,144.93036194,Weekend
KenMac_T,22,FALSE,13.857142857142858,33,3,-37.79453803,144.93036194,Weekday
KenMac_T,22,TRUE,10,12,8,-37.79453803,144.93036194,Weekend
KenMac_T,23,FALSE,4.666666666666667,16,2,-37.79453803,144.93036194,Weekday
KenMac_T,23,TRUE,2.8181818181818183,6,1,-37.79453803,144.93036194,Weekend
King163_T,0,FALSE,98,161,54,-37.81627451,144.95550503,Weekday
King163_T,0,TRUE,318.3333333333333,347,286,-37.81627451,144.95550503,Weekend
King163_T,1,FALSE,152.66666666666666,344,40,-37.81627451,144.95550503,Weekday
King163_T,1,TRUE,235,250,220,-37.81627451,144.95550503,Weekend
King163_T,2,FALSE,48.75,134,17,-37.81627451,144.95550503,Weekday
King163_T,3,FALSE,26.75,29,25,-37.81627451,144.95550503,Weekday
King163_T,3,TRUE,169,199,145,-37.81627451,144.95550503,Weekend
King163_T,4,FALSE,25,34,18,-37.81627451,144.95550503,Weekday
King163_T,5,FALSE,53.666666666666664,64,47,-37.81627451,144.95550503,Weekday
King163_T,5,TRUE,80,80,80,-37.81627451,144.95550503,Weekend
King163_T,6,FALSE,72,94,56,-37.81627451,144.95550503,Weekday
King163_T,6,TRUE,68.66666666666667,72,65,-37.81627451,144.95550503,Weekend
King163_T,7,FALSE,115.22222222222223,141,85,-37.81627451,144.95550503,Weekday
King163_T,7,TRUE,58,58,58,-37.81627451,144.95550503,Weekend
King163_T,8,FALSE,303.3333333333333,311,299,-37.81627451,144.95550503,Weekday
King163_T,8,TRUE,149,153,145,-37.81627451,144.95550503,Weekend
King163_T,9,FALSE,251.83333333333334,291,211,-37.81627451,144.95550503,Weekday
King163_T,9,TRUE,179.5,183,176,-37.81627451,144.95550503,Weekend
King163_T,10,FALSE,288,301,252,-37.81627451,144.95550503,Weekday
King163_T,10,TRUE,285,296,265,-37.81627451,144.95550503,Weekend
King163_T,11,FALSE,327,327,327,-37.81627451,144.95550503,Weekday
King163_T,11,TRUE,470.5,507,434,-37.81627451,144.95550503,Weekend
King163_T,12,FALSE,595.3333333333334,692,447,-37.81627451,144.95550503,Weekday
King163_T,12,TRUE,337,337,337,-37.81627451,144.95550503,Weekend
King163_T,13,FALSE,640.4,723,599,-37.81627451,144.95550503,Weekday
King163_T,13,TRUE,479,479,479,-37.81627451,144.95550503,Weekend
King163_T,14,FALSE,415.5,479,336,-37.81627451,144.95550503,Weekday
King163_T,14,TRUE,483,483,483,-37.81627451,144.95550503,Weekend
King163_T,15,FALSE,398.6666666666667,476,352,-37.81627451,144.95550503,Weekday
King163_T,15,TRUE,377,377,377,-37.81627451,144.95550503,Weekend
King163_T,16,FALSE,431,443,420,-37.81627451,144.95550503,Weekday
King163_T,16,TRUE,399,468,330,-37.81627451,144.95550503,Weekend
King163_T,17,FALSE,599,686,498,-37.81627451,144.95550503,Weekday
King163_T,17,TRUE,494,494,494,-37.81627451,144.95550503,Weekend
King163_T,18,FALSE,526.2857142857143,658,450,-37.81627451,144.95550503,Weekday
King163_T,18,TRUE,551,551,551,-37.81627451,144.95550503,Weekend
King163_T,19,FALSE,530.5,567,516,-37.81627451,144.95550503,Weekday
King163_T,19,TRUE,509,637,381,-37.81627451,144.95550503,Weekend
King163_T,20,FALSE,503.6666666666667,603,400,-37.81627451,144.95550503,Weekday
King163_T,20,TRUE,455,455,455,-37.81627451,144.95550503,Weekend
King163_T,21,FALSE,326.4,348,280,-37.81627451,144.95550503,Weekday
King163_T,21,TRUE,407.25,656,207,-37.81627451,144.95550503,Weekend
King163_T,22,FALSE,275.3333333333333,469,143,-37.81627451,144.95550503,Weekday
King163_T,22,TRUE,940,940,940,-37.81627451,144.95550503,Weekend
King163_T,23,FALSE,201.75,369,121,-37.81627451,144.95550503,Weekday
King163_T,23,TRUE,497,497,497,-37.81627451,144.95550503,Weekend
King2_T,0,FALSE,44.875,117,6,-37.82009057,144.95758725,Weekday
King2_T,0,TRUE,232.6,345,147,-37.82009057,144.95758725,Weekend
King2_T,1,FALSE,26.533333333333335,48,18,-37.82009057,144.95758725,Weekday
King2_T,1,TRUE,225,309,74,-37.82009057,144.95758725,Weekend
King2_T,2,FALSE,28.285714285714285,95,9,-37.82009057,144.95758725,Weekday
King2_T,2,TRUE,132.9090909090909,245,72,-37.82009057,144.95758725,Weekend
King2_T,3,FALSE,25.6,76,9,-37.82009057,144.95758725,Weekday
King2_T,3,TRUE,132,167,89,-37.82009057,144.95758725,Weekend
King2_T,4,FALSE,15.4,58,1,-37.82009057,144.95758725,Weekday
King2_T,4,TRUE,78.625,129,42,-37.82009057,144.95758725,Weekend
King2_T,5,FALSE,13,28,5,-37.82009057,144.95758725,Weekday
King2_T,5,TRUE,60.583333333333336,88,39,-37.82009057,144.95758725,Weekend
King2_T,6,FALSE,34.11764705882353,62,16,-37.82009057,144.95758725,Weekday
King2_T,6,TRUE,46.25,70,20,-37.82009057,144.95758725,Weekend
King2_T,7,FALSE,88.85714285714286,141,49,-37.82009057,144.95758725,Weekday
King2_T,7,TRUE,53.09090909090909,73,31,-37.82009057,144.95758725,Weekend
King2_T,8,FALSE,180.11111111111111,284,38,-37.82009057,144.95758725,Weekday
King2_T,8,TRUE,75,79,71,-37.82009057,144.95758725,Weekend
King2_T,9,FALSE,183.3125,235,110,-37.82009057,144.95758725,Weekday
King2_T,9,TRUE,156.5,215,110,-37.82009057,144.95758725,Weekend
King2_T,10,FALSE,211.10526315789474,460,145,-37.82009057,144.95758725,Weekday
King2_T,10,TRUE,181,241,98,-37.82009057,144.95758725,Weekend
King2_T,11,FALSE,215.8235294117647,360,124,-37.82009057,144.95758725,Weekday
King2_T,11,TRUE,248.75,439,65,-37.82009057,144.95758725,Weekend
King2_T,12,FALSE,334.24,410,151,-37.82009057,144.95758725,Weekday
King2_T,12,TRUE,247.55555555555554,334,202,-37.82009057,144.95758725,Weekend
King2_T,13,FALSE,339.05882352941177,456,156,-37.82009057,144.95758725,Weekday
King2_T,13,TRUE,261.2857142857143,313,241,-37.82009057,144.95758725,Weekend
King2_T,14,FALSE,228.11764705882354,334,58,-37.82009057,144.95758725,Weekday
King2_T,14,TRUE,279,327,187,-37.82009057,144.95758725,Weekend
King2_T,15,FALSE,244.33333333333334,351,163,-37.82009057,144.95758725,Weekday
King2_T,15,TRUE,263.6363636363636,354,138,-37.82009057,144.95758725,Weekend
King2_T,16,FALSE,247.9375,361,181,-37.82009057,144.95758725,Weekday
King2_T,16,TRUE,211.85714285714286,250,165,-37.82009057,144.95758725,Weekend
King2_T,17,FALSE,283.63157894736844,388,210,-37.82009057,144.95758725,Weekday
King2_T,17,TRUE,259.2,318,210,-37.82009057,144.95758725,Weekend
King2_T,18,FALSE,205.75,375,79,-37.82009057,144.95758725,Weekday
King2_T,18,TRUE,201.9,328,100,-37.82009057,144.95758725,Weekend
King2_T,19,FALSE,156.86363636363637,275,68,-37.82009057,144.95758725,Weekday
King2_T,19,TRUE,197.5,272,137,-37.82009057,144.95758725,Weekend
King2_T,20,FALSE,146.26315789473685,206,88,-37.82009057,144.95758725,Weekday
King2_T,20,TRUE,170.5,239,134,-37.82009057,144.95758725,Weekend
